"id","symbol","ensembl"
"chr10_27431316_27434519_-","YME1L1","ENSG00000136758"
"chr10_27821436_27822923_+","RAB18","ENSG00000099246"
"chr10_27962889_27964483_-","MKX","ENSG00000150051"
"chr10_27962889_28024303_-","MKX","ENSG00000150051"
"chr10_28014115_28024303_-","MKX","ENSG00000150051"
"chr10_28023385_28024303_-","MKX","ENSG00000150051"
"chr10_28223939_28225809_-","ARMC4","ENSG00000169126"
"chr10_28358701_28378770_-","MPP7","ENSG00000150054"
"chr10_28408580_28420620_-","MPP7","ENSG00000150054"
"chr10_28872328_28884970_+","WAC","ENSG00000095787"
"chr10_30315032_30318795_-","KIAA1462","ENSG00000165757"
"chr10_30397716_30399760_-","KIAA1462","ENSG00000165757"
"chr10_30602820_30625956_-","MTPAP","ENSG00000107951"
"chr10_31661947_31676195_+","ZEB1","ENSG00000148516"
"chr10_31661947_31676727_+","ZEB1","ENSG00000148516"
"chr10_31661947_31750166_+","ZEB1","ENSG00000148516"
"chr10_31661947_31791437_+","ZEB1","ENSG00000148516"
"chr10_31676053_31750166_+","ZEB1","ENSG00000148516"
"chr10_31749966_31791437_+","ZEB1","ENSG00000148516"
"chr10_3200232_3202522_-","PITRM1","ENSG00000107959"
"chr10_3201106_3202522_-","PITRM1","ENSG00000107959"
"chr10_32197100_32199491_-","ARHGAP12","ENSG00000165322"
"chr10_32306071_32308887_-","KIF5B","ENSG00000170759"
"chr10_32308786_32310215_-","KIF5B","ENSG00000170759"
"chr10_32309950_32310215_-","KIF5B","ENSG00000170759"
"chr10_32323618_32326535_-","KIF5B","ENSG00000170759"
"chr10_32740520_32745262_+","CCDC7","ENSG00000216937"
"chr10_32740520_32751631_+","CCDC7","ENSG00000216937"
"chr10_32740520_32751977_+","CCDC7","ENSG00000216937"
"chr10_32740520_32761470_+","CCDC7","ENSG00000216937"
"chr10_32740520_32762951_+","CCDC7","ENSG00000216937"
"chr10_32740520_32770710_+","CCDC7","ENSG00000216937"
"chr10_32740520_32806903_+","CCDC7","ENSG00000216937"
"chr10_32740520_32833229_+","","ENSG00000216937"
"chr10_32740520_32873232_+","","ENSG00000216937"
"chr10_32740520_32975008_+","","ENSG00000216937"
"chr10_32740520_33018385_+","","ENSG00000216937"
"chr10_32751611_32761470_+","CCDC7","ENSG00000216937"
"chr10_32751611_32762951_+","CCDC7","ENSG00000216937"
"chr10_32751611_32770710_+","CCDC7","ENSG00000216937"
"chr10_32751611_32807433_+","CCDC7","ENSG00000216937"
"chr10_32751611_32873232_+","","ENSG00000216937"
"chr10_32759992_32762951_+","CCDC7","ENSG00000216937"
"chr10_32759992_32873232_+","","ENSG00000216937"
"chr10_32760065_32762951_+","CCDC7","ENSG00000216937"
"chr10_32761409_32770710_+","CCDC7","ENSG00000216937"
"chr10_32761409_32807433_+","CCDC7","ENSG00000216937"
"chr10_32761409_32873232_+","","ENSG00000216937"
"chr10_32806873_33018385_+","","ENSG00000216937"
"chr10_32854486_32923292_+","C10ORF68","ENSG00000150076"
"chr10_32854486_32975008_+","C10ORF68","ENSG00000150076"
"chr10_32974898_33018385_+","C10ORF68","ENSG00000150076"
"chr10_34558585_34573173_-","PARD3","ENSG00000148498"
"chr10_34558585_34649187_-","PARD3","ENSG00000148498"
"chr10_34648075_34673182_-","PARD3","ENSG00000148498"
"chr10_34661426_34673182_-","PARD3","ENSG00000148498"
"chr10_35314060_35322201_-","CUL2","ENSG00000108094"
"chr10_35321363_35333796_-","CUL2","ENSG00000108094"
"chr10_35349802_35360267_-","CUL2","ENSG00000108094"
"chr10_35790429_35819171_+","CCNY","ENSG00000108100"
"chr10_35805451_35819171_+","CCNY","ENSG00000108100"
"chr10_35805451_35842113_+","CCNY","ENSG00000108100"
"chr10_35818901_35842113_+","CCNY","ENSG00000108100"
"chr10_412215_430086_-","DIP2C","ENSG00000151240"
"chr10_43650345_43654379_+","CSGALNACT2","ENSG00000169826"
"chr10_43650345_43656043_+","CSGALNACT2","ENSG00000169826"
"chr10_43650345_43662546_+","CSGALNACT2","ENSG00000169826"
"chr10_43650345_43671480_+","CSGALNACT2","ENSG00000169826"
"chr10_43654163_43662546_+","CSGALNACT2","ENSG00000169826"
"chr10_43654163_43671480_+","CSGALNACT2","ENSG00000169826"
"chr10_43991464_43991978_+","ZNF487","ENSG00000243660"
"chr10_45952706_45959775_-","","ENSG00000165406"
"chr10_45953233_45959775_-","","ENSG00000165406"
"chr10_45955188_45956859_-","","ENSG00000165406"
"chr10_46121399_46122553_-","ZFAND4","ENSG00000172671"
"chr10_46135264_46159290_-","ZFAND4","ENSG00000172671"
"chr10_46158028_46159290_-","ZFAND4","ENSG00000172671"
"chr10_4872867_4889852_+","AKR1E2","ENSG00000165568"
"chr10_4872867_4915499_+","","ENSG00000165568"
"chr10_4872867_4932115_+","AKR1E2","ENSG00000165568"
"chr10_4872867_4950612_+","","ENSG00000165568"
"chr10_4872867_4951798_+","","ENSG00000165568"
"chr10_4872867_4975522_+","","ENSG00000165568"
"chr10_49609655_49618211_+","MAPK8","ENSG00000107643"
"chr10_50668419_50714058_-","ERCC6","ENSG00000225830"
"chr10_50678228_50714058_-","ERCC6","ENSG00000225830"
"chr10_50701163_50714058_-","ERCC6","ENSG00000225830"
"chr10_51338277_51361910_-","RP11-592B15.4","ENSG00000225784"
"chr10_51374370_51387763_+","TIMM23B","ENSG00000204152"
"chr10_51579128_51581378_+","NCOA4","ENSG00000138293"
"chr10_51584616_51585599_+","NCOA4","ENSG00000138293"
"chr10_51606988_51613311_-","TIMM23","ENSG00000138297"
"chr10_51629986_51648990_+","PARGP1","ENSG00000214982"
"chr10_51630970_51633029_+","PARGP1","ENSG00000214982"
"chr10_51632846_51656468_+","PARGP1","ENSG00000214982"
"chr10_51632846_51707661_+","PARGP1","ENSG00000214982"
"chr10_51829307_51840691_+","FAM21A","ENSG00000099290"
"chr10_518379_532470_-","DIP2C","ENSG00000151240"
"chr10_52193236_52226692_-","SGMS1","ENSG00000198964"
"chr10_52193236_52279681_-","SGMS1","ENSG00000198964"
"chr10_52193236_52350007_-","SGMS1","ENSG00000198964"
"chr10_52220433_52226692_-","SGMS1","ENSG00000198964"
"chr10_52220433_52279681_-","SGMS1","ENSG00000198964"
"chr10_52220433_52350007_-","SGMS1","ENSG00000198964"
"chr10_52276083_52350007_-","SGMS1","ENSG00000198964"
"chr10_530721_532470_-","DIP2C","ENSG00000151240"
"chr10_5751493_5756170_+","FAM208B","ENSG00000108021"
"chr10_5762507_5769086_+","FAM208B","ENSG00000108021"
"chr10_5762507_5773166_+","FAM208B","ENSG00000108021"
"chr10_5768848_5773166_+","FAM208B","ENSG00000108021"
"chr10_5768848_5777509_+","FAM208B","ENSG00000108021"
"chr10_5772450_5773166_+","FAM208B","ENSG00000108021"
"chr10_5815805_5842668_-","GDI2","ENSG00000057608"
"chr10_5836848_5842668_-","GDI2","ENSG00000057608"
"chr10_6001717_6002530_-","IL15RA","ENSG00000134470"
"chr10_60994064_61004972_+","PHYHIPL","ENSG00000165443"
"chr10_61043123_61083866_-","FAM13C","ENSG00000148541"
"chr10_61592283_61612460_-","CCDC6","ENSG00000108091"
"chr10_61802430_61824046_-","ANK3","ENSG00000151150"
"chr10_61819098_61824046_-","ANK3","ENSG00000151150"
"chr10_61822869_61827767_-","ANK3","ENSG00000151150"
"chr10_61841908_61843375_-","ANK3","ENSG00000151150"
"chr10_61844360_61845011_-","ANK3","ENSG00000151150"
"chr10_61844360_61848116_-","ANK3","ENSG00000151150"
"chr10_61894029_61898845_-","ANK3","ENSG00000151150"
"chr10_61941087_61946670_-","ANK3","ENSG00000151150"
"chr10_61962760_61965648_-","ANK3","ENSG00000151150"
"chr10_62021617_62039397_-","ANK3","ENSG00000151150"
"chr10_62029889_62039397_-","ANK3","ENSG00000151150"
"chr10_63432390_63450379_+","C10orf107","ENSG00000183346"
"chr10_64148155_64159308_+","ZNF365","ENSG00000138311"
"chr10_64148155_64159552_+","ZNF365","ENSG00000138311"
"chr10_64148155_64219556_+","ZNF365","ENSG00000138311"
"chr10_64936057_64957323_-","JMJD1C","ENSG00000171988"
"chr10_64937477_64957323_-","JMJD1C","ENSG00000171988"
"chr10_64943207_64954135_-","JMJD1C","ENSG00000171988"
"chr10_64944368_64954135_-","JMJD1C","ENSG00000171988"
"chr10_64948928_64949206_-","JMJD1C","ENSG00000171988"
"chr10_64950654_64954135_-","JMJD1C","ENSG00000171988"
"chr10_64954046_64968995_-","JMJD1C","ENSG00000171988"
"chr10_64966355_64968995_-","JMJD1C","ENSG00000171988"
"chr10_65140078_65140242_-","JMJD1C","ENSG00000171988"
"chr10_65140078_65144421_-","JMJD1C","ENSG00000171988"
"chr10_65140078_65164725_-","JMJD1C","ENSG00000171988"
"chr10_65140078_65214849_-","JMJD1C","ENSG00000171988"
"chr10_65369947_65379560_+","REEP3","ENSG00000165476"
"chr10_66061276_66076354_.","",""
"chr10_66643455_66696529_.","",""
"chr10_69647175_69651312_+","SIRT1","ENSG00000096717"
"chr10_69714352_69726559_-","HERC4","ENSG00000148634"
"chr10_69726440_69752439_-","HERC4","ENSG00000148634"
"chr10_69726440_69773943_-","HERC4","ENSG00000148634"
"chr10_69726440_69785433_-","HERC4","ENSG00000148634"
"chr10_69726440_69797926_-","HERC4","ENSG00000148634"
"chr10_69726440_69804320_-","HERC4","ENSG00000148634"
"chr10_69748420_69773943_-","HERC4","ENSG00000148634"
"chr10_69785303_69804315_-","HERC4","ENSG00000148634"
"chr10_69785303_69804320_-","HERC4","ENSG00000148634"
"chr10_70115110_70123870_-","RUFY2","ENSG00000204130"
"chr10_70115110_70145885_-","RUFY2","ENSG00000204130"
"chr10_70123347_70123870_-","RUFY2","ENSG00000204130"
"chr10_70123347_70145885_-","RUFY2","ENSG00000204130"
"chr10_70123347_70164601_-","RUFY2","ENSG00000204130"
"chr10_70152895_70154208_-","RUFY2","ENSG00000204130"
"chr10_70152895_70156638_-","RUFY2","ENSG00000204130"
"chr10_70152895_70161494_-","RUFY2","ENSG00000204130"
"chr10_70152895_70164601_-","RUFY2","ENSG00000204130"
"chr10_70196768_70229920_-","DNA2","ENSG00000138346"
"chr10_70218861_70229920_-","DNA2","ENSG00000138346"
"chr10_70227880_70229920_-","DNA2","ENSG00000138346"
"chr10_70243177_70266475_-","SLC25A16","ENSG00000122912"
"chr10_70246901_70248386_-","SLC25A16","ENSG00000122912"
"chr10_70246901_70253327_-","SLC25A16","ENSG00000122912"
"chr10_70246901_70263452_-","SLC25A16","ENSG00000122912"
"chr10_70246901_70276600_-","SLC25A16","ENSG00000122912"
"chr10_70404455_70406762_+","TET1","ENSG00000138336"
"chr10_70404455_70412351_+","TET1","ENSG00000138336"
"chr10_70404455_70427013_+","TET1","ENSG00000138336"
"chr10_70411603_70412351_+","TET1","ENSG00000138336"
"chr10_70411603_70427013_+","TET1","ENSG00000138336"
"chr10_70411603_70446464_+","TET1","ENSG00000138336"
"chr10_70497602_70502326_+","CCAR1","ENSG00000060339"
"chr10_70506918_70507323_+","CCAR1","ENSG00000060339"
"chr10_70513609_70532856_+","CCAR1","ENSG00000060339"
"chr10_70530963_70532856_+","CCAR1","ENSG00000060339"
"chr10_70547684_70548085_+","CCAR1","ENSG00000060339"
"chr10_70641714_70652529_+","STOX1","ENSG00000165730"
"chr10_70696692_70703013_+","DDX50","ENSG00000107625"
"chr10_70719562_70720005_+","DDX21","ENSG00000165732"
"chr10_70945743_70951522_+","SUPV3L1","ENSG00000156502"
"chr10_70958128_70962799_+","SUPV3L1","ENSG00000156502"
"chr10_71136690_71139851_+","HK1","ENSG00000156515"
"chr10_71151881_71158584_+","HK1","ENSG00000156515"
"chr10_71243447_71244971_+","TSPAN15","ENSG00000099282"
"chr10_71243447_71258152_+","TSPAN15","ENSG00000099282"
"chr10_71243447_71265996_+","TSPAN15","ENSG00000099282"
"chr10_71696512_71707098_+","COL13A1","ENSG00000197467"
"chr10_71849816_71851710_+","H2AFY2","ENSG00000099284"
"chr10_71849816_71855509_+","H2AFY2","ENSG00000099284"
"chr10_71912019_71920825_-","SAR1A","ENSG00000079332"
"chr10_71912019_71921687_-","SAR1A","ENSG00000079332"
"chr10_71964629_71969441_-","PPA1","ENSG00000180817"
"chr10_71968961_71978573_-","PPA1","ENSG00000180817"
"chr10_71973219_71978573_-","PPA1","ENSG00000180817"
"chr10_71977568_71978573_-","PPA1","ENSG00000180817"
"chr10_7230586_7327916_-","SFMBT2","ENSG00000198879"
"chr10_72604230_72619256_+","SGPL1","ENSG00000166224"
"chr10_72604230_72628190_+","SGPL1","ENSG00000166224"
"chr10_7262373_7269899_-","SFMBT2","ENSG00000198879"
"chr10_7262373_7318951_-","SFMBT2","ENSG00000198879"
"chr10_7262373_7327916_-","SFMBT2","ENSG00000198879"
"chr10_7269817_7327916_-","SFMBT2","ENSG00000198879"
"chr10_7285520_7327916_-","SFMBT2","ENSG00000198879"
"chr10_7290510_7327916_-","SFMBT2","ENSG00000198879"
"chr10_7318854_7327916_-","SFMBT2","ENSG00000198879"
"chr10_7318854_7423911_-","SFMBT2","ENSG00000198879"
"chr10_7325866_7327916_-","SFMBT2","ENSG00000198879"
"chr10_73490226_73492132_+","CDH23","ENSG00000107736"
"chr10_73569577_73570326_+","CDH23","ENSG00000107736"
"chr10_73853450_73854555_.","",""
"chr10_73956569_73963282_-","ASCC1","ENSG00000138303"
"chr10_73983646_73990198_+","ANAPC16","ENSG00000166295"
"chr10_7409611_7423911_-","SFMBT2","ENSG00000198879"
"chr10_74100547_74100928_-","DNAJB12","ENSG00000148719"
"chr10_74322653_74326552_-","MICU1","ENSG00000107745"
"chr10_74468041_74475660_+","MCU","ENSG00000156026"
"chr10_74474869_74475660_+","MCU","ENSG00000156026"
"chr10_74628461_74631338_+","MCU","ENSG00000156026"
"chr10_74906034_74923708_-","ECD","ENSG00000122882"
"chr10_75069916_75072401_-","TTC18","ENSG00000156042"
"chr10_75138669_75139959_-","ANXA7","ENSG00000138279"
"chr10_75142933_75143448_-","ANXA7","ENSG00000138279"
"chr10_75214170_75239275_-","PPP3CB","ENSG00000107758"
"chr10_75227311_75239275_-","PPP3CB","ENSG00000107758"
"chr10_75234677_75239275_-","PPP3CB","ENSG00000107758"
"chr10_75296027_75299351_-","USP54","ENSG00000166348"
"chr10_75302561_75302889_-","USP54","ENSG00000166348"
"chr10_75331179_75336119_-","USP54","ENSG00000166348"
"chr10_75335270_75336119_-","USP54","ENSG00000166348"
"chr10_75335270_75336379_-","USP54","ENSG00000166348"
"chr10_75576773_75583842_-","CAMK2G","ENSG00000148660"
"chr10_75576781_75583842_-","CAMK2G","ENSG00000148660"
"chr10_75579290_75583842_-","CAMK2G","ENSG00000148660"
"chr10_76074425_76158337_+","ADK","ENSG00000156110"
"chr10_76598441_76603236_+","KAT6B","ENSG00000156650"
"chr10_76602358_76603236_+","KAT6B","ENSG00000156650"
"chr10_76729418_76748870_+","KAT6B","ENSG00000156650"
"chr10_76732265_76748870_+","KAT6B","ENSG00000156650"
"chr10_76910272_76910864_+","SAMD8","ENSG00000156671"
"chr10_76910272_76928416_+","SAMD8","ENSG00000156671"
"chr10_7838084_7844817_+","ATP5C1","ENSG00000165629"
"chr10_7839010_7844817_+","ATP5C1","ENSG00000165629"
"chr10_7840953_7844817_+","ATP5C1","ENSG00000165629"
"chr10_78669724_78729825_-","KCNMA1","ENSG00000156113"
"chr10_78704531_78729825_-","KCNMA1","ENSG00000156113"
"chr10_78704531_78734331_-","KCNMA1","ENSG00000156113"
"chr10_78729732_78734331_-","KCNMA1","ENSG00000156113"
"chr10_78799286_78839308_-","KCNMA1","ENSG00000156113"
"chr10_78832855_78839308_-","KCNMA1","ENSG00000156113"
"chr10_78943179_79011014_-","KCNMA1","ENSG00000156113"
"chr10_79613112_79614128_-","DLG5","ENSG00000151208"
"chr10_79741912_79744056_-","POLR3A","ENSG00000148606"
"chr10_79761955_79767624_-","POLR3A","ENSG00000148606"
"chr10_80878672_80921890_+","ZMIZ1","ENSG00000108175"
"chr10_80878672_80976031_+","ZMIZ1","ENSG00000108175"
"chr10_80921810_80976031_+","ZMIZ1","ENSG00000108175"
"chr10_80961341_80976031_+","ZMIZ1","ENSG00000108175"
"chr10_81691482_81709945_+","MBL1P","ENSG00000242600"
"chr10_81813152_81813342_-","TMEM254-AS1","ENSG00000230091"
"chr10_81813152_81816161_-","TMEM254-AS1","ENSG00000230091"
"chr10_83670599_83672120_+","NRG3","ENSG00000185737"
"chr10_84711225_84745103_+","NRG3","ENSG00000185737"
"chr10_86130770_86133571_+","CCSER2","ENSG00000107771"
"chr10_86177527_86185649_+","CCSER2","ENSG00000107771"
"chr10_86177527_86198463_+","CCSER2","ENSG00000107771"
"chr10_86177527_86237420_+","CCSER2","ENSG00000107771"
"chr10_86185487_86237420_+","CCSER2","ENSG00000107771"
"chr10_86198038_86237420_+","CCSER2","ENSG00000107771"
"chr10_86198268_86237420_+","CCSER2","ENSG00000107771"
"chr10_86223689_86237420_+","CCSER2","ENSG00000107771"
"chr10_875325_890995_-","LARP4B","ENSG00000107929"
"chr10_87614253_87615947_-","GRID1","ENSG00000182771"
"chr10_87898576_87898781_-","GRID1","ENSG00000182771"
"chr10_88205999_88221044_-","WAPAL","ENSG00000062650"
"chr10_88205999_88233730_-","WAPAL","ENSG00000062650"
"chr10_88211724_88221044_-","WAPAL","ENSG00000062650"
"chr10_88211724_88233730_-","WAPAL","ENSG00000062650"
"chr10_88218746_88233730_-","WAPAL","ENSG00000062650"
"chr10_88227036_88233730_-","WAPAL","ENSG00000062650"
"chr10_882343_890995_-","LARP4B","ENSG00000107929"
"chr10_89516546_89536184_-","ATAD1","ENSG00000138138"
"chr10_89527430_89536184_-","ATAD1","ENSG00000138138"
"chr10_89653782_89655534_+","PTEN","ENSG00000171862"
"chr10_90069144_90074398_-","RNLS","ENSG00000184719"
"chr10_90653628_90665417_+","STAMBPL1","ENSG00000138134"
"chr10_90661413_90682193_+","STAMBPL1","ENSG00000138134"
"chr10_909683_910210_-","LARP4B","ENSG00000107929"
"chr10_909683_931700_-","LARP4B","ENSG00000107929"
"chr10_91094774_91095291_-","LIPA","ENSG00000107798"
"chr10_91511103_91522592_+","KIF20B","ENSG00000138182"
"chr10_930387_936769_-","LARP4B","ENSG00000107929"
"chr10_93185038_93221941_+","HECTD2","ENSG00000165338"
"chr10_93220184_93221941_+","HECTD2","ENSG00000165338"
"chr10_93244264_93251064_+","HECTD2","ENSG00000165338"
"chr10_93579027_93596755_+","TNKS2","ENSG00000107854"
"chr10_93579027_93602148_+","TNKS2","ENSG00000107854"
"chr10_93586774_93602148_+","TNKS2","ENSG00000107854"
"chr10_93590680_93602148_+","TNKS2","ENSG00000107854"
"chr10_93596676_93602148_+","TNKS2","ENSG00000107854"
"chr10_93608140_93611093_+","TNKS2","ENSG00000107854"
"chr10_93699709_93702325_+","BTAF1","ENSG00000095564"
"chr10_93699709_93713630_+","BTAF1","ENSG00000095564"
"chr10_93699709_93722435_+","BTAF1","ENSG00000095564"
"chr10_93702179_93716414_+","BTAF1","ENSG00000095564"
"chr10_93711160_93726514_+","BTAF1","ENSG00000095564"
"chr10_93751876_93768032_+","BTAF1","ENSG00000095564"
"chr10_93754292_93768032_+","BTAF1","ENSG00000095564"
"chr10_93756126_93768032_+","BTAF1","ENSG00000095564"
"chr10_93841077_93851701_-","CPEB3","ENSG00000107864"
"chr10_93841077_93917829_-","CPEB3","ENSG00000107864"
"chr10_93841077_93940776_-","CPEB3","ENSG00000107864"
"chr10_93870833_93940776_-","CPEB3","ENSG00000107864"
"chr10_93902786_93904869_-","CPEB3","ENSG00000107864"
"chr10_93902786_93940776_-","CPEB3","ENSG00000107864"
"chr10_93902786_93952393_-","CPEB3","ENSG00000107864"
"chr10_94243012_94267962_-","IDE","ENSG00000119912"
"chr10_94246953_94297307_-","IDE","ENSG00000119912"
"chr10_94264551_94297307_-","IDE","ENSG00000119912"
"chr10_94269807_94297307_-","IDE","ENSG00000119912"
"chr10_94291505_94297307_-","IDE","ENSG00000119912"
"chr10_94653106_94659401_+","EXOC6","ENSG00000138190"
"chr10_94653106_94669388_+","EXOC6","ENSG00000138190"
"chr10_94653106_94675670_+","EXOC6","ENSG00000138190"
"chr10_94653106_94679807_+","EXOC6","ENSG00000138190"
"chr10_94653106_94688179_+","EXOC6","ENSG00000138190"
"chr10_94653106_94700581_+","EXOC6","ENSG00000138190"
"chr10_94653106_94715471_+","EXOC6","ENSG00000138190"
"chr10_94653106_94733989_+","EXOC6","ENSG00000138190"
"chr10_94653106_94774024_+","EXOC6","ENSG00000138190"
"chr10_94659356_94679807_+","EXOC6","ENSG00000138190"
"chr10_94693901_94700581_+","EXOC6","ENSG00000138190"
"chr10_94693901_94818092_+","EXOC6","ENSG00000138190"
"chr10_94733810_94774024_+","EXOC6","ENSG00000138190"
"chr10_94757231_94818092_+","EXOC6","ENSG00000138190"
"chr10_95430527_95447206_-","FRA10AC1","ENSG00000148690"
"chr10_95436410_95447206_-","FRA10AC1","ENSG00000148690"
"chr10_95443813_95447206_-","FRA10AC1","ENSG00000148690"
"chr10_95790440_95792009_+","PLCE1","ENSG00000138193"
"chr10_96018557_96018907_+","PLCE1","ENSG00000138193"
"chr10_96201653_96234540_+","TBC1D12","ENSG00000108239"
"chr10_96201653_96260084_+","TBC1D12","ENSG00000108239"
"chr10_96201653_96271411_+","TBC1D12","ENSG00000108239"
"chr10_96201653_96282210_+","TBC1D12","ENSG00000108239"
"chr10_96207392_96234540_+","TBC1D12","ENSG00000108239"
"chr10_96234425_96271411_+","TBC1D12","ENSG00000108239"
"chr10_96234425_96282210_+","TBC1D12","ENSG00000108239"
"chr10_96256812_96269936_+","TBC1D12","ENSG00000108239"
"chr10_96256812_96271411_+","TBC1D12","ENSG00000108239"
"chr10_96256812_96282210_+","TBC1D12","ENSG00000108239"
"chr10_96259978_96271411_+","TBC1D12","ENSG00000108239"
"chr10_96259978_96282210_+","TBC1D12","ENSG00000108239"
"chr10_96267024_96282210_+","TBC1D12","ENSG00000108239"
"chr10_96347986_96354611_+","HELLS","ENSG00000119969"
"chr10_97098890_97106209_-","SORBS1","ENSG00000095637"
"chr10_97141442_97170534_-","SORBS1","ENSG00000095637"
"chr10_97154758_97192333_-","SORBS1","ENSG00000095637"
"chr10_97192205_97200937_-","SORBS1","ENSG00000095637"
"chr10_97392716_97393406_-","ALDH18A1","ENSG00000059573"
"chr10_97681773_97687089_+","C10orf131","ENSG00000173088"
"chr10_97911173_97920158_+","ZNF518A","ENSG00000177853"
"chr10_97915083_97920158_+","ZNF518A","ENSG00000177853"
"chr10_98303833_98325183_-","TM9SF3","ENSG00000077147"
"chr10_98303833_98336586_-","TM9SF3","ENSG00000077147"
"chr10_98667022_98667504_+","LCOR","ENSG00000196233"
"chr10_98667022_98704002_+","LCOR","ENSG00000196233"
"chr10_98667022_98711953_+","LCOR","ENSG00000196233"
"chr10_98703870_98711953_+","LCOR","ENSG00000196233"
"chr10_98917575_98924647_-","SLIT1","ENSG00000187122"
"chr10_99196174_99197507_-","EXOSC1","ENSG00000171311"
"chr10_99196174_99198460_-","EXOSC1","ENSG00000171311"
"chr10_99196174_99201016_-","EXOSC1","ENSG00000171311"
"chr10_99196948_99197507_-","EXOSC1","ENSG00000171311"
"chr10_99196948_99198460_-","EXOSC1","ENSG00000171311"
"chr10_99236440_99238146_-","MMS19","ENSG00000155229"
"chr10_99915850_99923154_+","R3HCC1L","ENSG00000166024"
"chr10_99922640_99969656_+","R3HCC1L","ENSG00000166024"
"chr11_1000432_1003804_+","AP2A2","ENSG00000183020"
"chr11_10011044_10024236_-","SBF2","ENSG00000133812"
"chr11_100168357_100179200_+","CNTN5","ENSG00000149972"
"chr11_101857563_101868464_+","KIAA1377","ENSG00000110318"
"chr11_102233627_102239279_+","BIRC2","ENSG00000110330"
"chr11_103029406_103052615_+","DYNC2H1","ENSG00000187240"
"chr11_103090644_103093815_+","DYNC2H1","ENSG00000187240"
"chr11_103090644_103124177_+","DYNC2H1","ENSG00000187240"
"chr11_103092759_103093815_+","DYNC2H1","ENSG00000187240"
"chr11_103092759_103124177_+","DYNC2H1","ENSG00000187240"
"chr11_103151077_103158334_+","DYNC2H1","ENSG00000187240"
"chr11_103151077_103187349_+","DYNC2H1","ENSG00000187240"
"chr11_103151077_103194718_+","DYNC2H1","ENSG00000187240"
"chr11_103151077_103229087_+","DYNC2H1","ENSG00000187240"
"chr11_103173822_103182762_+","DYNC2H1","ENSG00000187240"
"chr11_103173822_103187349_+","DYNC2H1","ENSG00000187240"
"chr11_103173822_103194718_+","DYNC2H1","ENSG00000187240"
"chr11_103173822_103229087_+","DYNC2H1","ENSG00000187240"
"chr11_103173822_103270600_+","DYNC2H1","ENSG00000187240"
"chr11_103173822_103306760_+","DYNC2H1","ENSG00000187240"
"chr11_103182607_103194718_+","DYNC2H1","ENSG00000187240"
"chr11_106804943_106810904_-","GUCY1A2","ENSG00000152402"
"chr11_106804943_106856857_-","GUCY1A2","ENSG00000152402"
"chr11_106810186_106810904_-","GUCY1A2","ENSG00000152402"
"chr11_106810186_106856857_-","GUCY1A2","ENSG00000152402"
"chr11_106849345_106856857_-","GUCY1A2","ENSG00000152402"
"chr11_107260800_107263621_-","CWF19L2","ENSG00000152404"
"chr11_107260800_107289013_-","CWF19L2","ENSG00000152404"
"chr11_107286935_107304475_-","CWF19L2","ENSG00000152404"
"chr11_107501143_107521129_+","ELMOD1","ENSG00000110675"
"chr11_107904528_107925682_+","CUL5","ENSG00000166266"
"chr11_107916997_107925682_+","CUL5","ENSG00000166266"
"chr11_107916997_107944224_+","CUL5","ENSG00000166266"
"chr11_107916997_107948967_+","CUL5","ENSG00000166266"
"chr11_107920617_107925682_+","CUL5","ENSG00000166266"
"chr11_107920617_107948967_+","CUL5","ENSG00000166266"
"chr11_107920617_107960350_+","CUL5","ENSG00000166266"
"chr11_107965118_107966418_+","CUL5","ENSG00000166266"
"chr11_107965118_107969256_+","CUL5","ENSG00000166266"
"chr11_108005869_108019585_+","ACAT1","ENSG00000075239"
"chr11_108009625_108010942_+","ACAT1","ENSG00000075239"
"chr11_108042926_108044578_-","NPAT","ENSG00000149308"
"chr11_108042926_108047817_-","NPAT","ENSG00000149308"
"chr11_108046973_108047817_-","NPAT","ENSG00000149308"
"chr11_108055959_108061227_-","NPAT","ENSG00000149308"
"chr11_108057209_108061227_-","NPAT","ENSG00000149308"
"chr11_108098322_108100050_+","ATM","ENSG00000149311"
"chr11_108098322_108106561_+","ATM","ENSG00000149311"
"chr11_108098322_108117854_+","ATM","ENSG00000149311"
"chr11_108098322_108138069_+","ATM","ENSG00000149311"
"chr11_108129713_108138069_+","ATM","ENSG00000149311"
"chr11_108137898_108138069_+","ATM","ENSG00000149311"
"chr11_108168014_108202764_+","ATM","ENSG00000149311"
"chr11_108170441_108202764_+","ATM","ENSG00000149311"
"chr11_108172375_108175579_+","ATM","ENSG00000149311"
"chr11_108186550_108202764_+","ATM","ENSG00000149311"
"chr11_108186550_108206688_+","ATM","ENSG00000149311"
"chr11_108199748_108202764_+","ATM","ENSG00000149311"
"chr11_108199748_108206688_+","ATM","ENSG00000149311"
"chr11_10824577_10827594_-","EIF4G2","ENSG00000110321"
"chr11_108638664_108722936_+","DDX10","ENSG00000178105"
"chr11_108709173_108722936_+","DDX10","ENSG00000178105"
"chr11_110007388_110008139_+","ZC3H12C","ENSG00000149289"
"chr11_110007388_110030215_+","ZC3H12C","ENSG00000149289"
"chr11_110134685_110135599_-","RDX","ENSG00000137710"
"chr11_111622883_111624301_-","PPP2R1B","ENSG00000137713"
"chr11_111706888_111724459_-","ALG9","ENSG00000086848"
"chr11_111706888_111728460_-","ALG9","ENSG00000086848"
