"id","symbol","ensembl"
"chr12_32751431_32764217_-","",""
"chr12_32751431_32772804_+","FGD4",""
"chr12_32755095_32786623_+","FGD4",""
"chr12_32760891_32764217_-","",""
"chr12_32772632_32786623_-","",""
"chr12_32861087_32871697_+","DNM1L",""
"chr12_3921132_3939184_-","PARP11",""
"chr12_39730898_39751239_+","",""
"chr12_39730898_39757015_-","KIF21A",""
"chr12_39750634_39760185_+","",""
"chr12_39750634_39764063_-","KIF21A",""
"chr12_401925_402335_-","KDM5A",""
"chr12_401925_465703_-","KDM5A",""
"chr12_41323598_41337972_+","CNTN1",""
"chr12_45097509_45209919_+","",""
"chr12_45168530_45209919_-","NELL2",""
"chr12_45875094_45878056_+","",""
"chr12_459787_465703_-","KDM5A",""
"chr12_459787_475270_-","KDM5A",""
"chr12_46230372_46254732_+","ARID2",""
"chr12_46319925_46322642_+","",""
"chr12_48457493_48491907_-","SENP1",""
"chr12_48460710_48491907_-","SENP1",""
"chr12_49329080_49329309_-","",""
"chr12_49883248_49893988_+","SPATS2",""
"chr12_50821545_50824353_+","LARP4",""
"chr12_50821545_50831621_+","LARP4",""
"chr12_50821545_50835426_+","LARP4",""
"chr12_50821545_50848200_-","",""
"chr12_50821545_50855130_+","LARP4",""
"chr12_50824278_50835426_+","LARP4",""
"chr12_50824278_50848200_-","",""
"chr12_51064969_51080465_+","DIP2B",""
"chr12_51207793_51208222_+","ATF1",""
"chr12_52082634_52082880_+","SCN8A",""
"chr12_520913_547720_+","CCDC77",""
"chr12_539830_547720_-","",""
"chr12_541032_547720_-","",""
"chr12_54630349_54630689_+","",""
"chr12_56498489_56501040_+","PA2G4",""
"chr12_57106299_57106910_+","",""
"chr12_57106917_57108210_+","",""
"chr12_62864481_62895478_-","RP11-863H1.1",""
"chr12_64849620_64868170_-","",""
"chr12_66597491_66622150_-","",""
"chr12_6687681_6690252_-","CHD4",""
"chr12_66909399_66935730_+","",""
"chr12_68314304_68326169_+","GS1-410F4.4",""
"chr12_69109407_69136223_-","",""
"chr12_69127232_69129124_+","NUP107",""
"chr12_69127232_69136223_+","NUP107",""
"chr12_69128488_69136223_+","NUP107",""
"chr12_69644909_69656342_-","",""
"chr12_69652370_69656342_-","",""
"chr12_69983265_69985939_-","",""
"chr12_69983265_69987393_+","CCT2",""
"chr12_70193989_70195501_-","",""
"chr12_72003960_72054207_+","SNORA17",""
"chr12_72020040_72026797_-","ZFC3H1",""
"chr12_72036216_72041593_-","ZFC3H1",""
"chr12_72051306_72054207_+","",""
"chr12_75698537_75720307_+","RP11-560G2.2",""
"chr12_76442980_76449874_-","NAP1L1",""
"chr12_78360009_78415642_+","NAV3",""
"chr12_78388583_78452895_+","NAV3",""
"chr12_78400199_78415642_-","",""
"chr12_78415527_78452895_+","NAV3",""
"chr12_78552983_78574825_-","",""
"chr12_79611283_79693331_-","",""
"chr12_79679567_79693331_+","SYT1",""
"chr12_80187643_80215970_-","PPP1R12A",""
"chr12_81675036_81768547_+","RP11-121G22.3",""
"chr12_81675036_81778023_-","PPFIA2",""
"chr12_81719556_81778023_-","PPFIA2",""
"chr12_81732959_81799682_-","PPFIA2",""
"chr12_82780582_82796909_-","",""
"chr12_82780582_82828503_-","",""
"chr12_83150762_83251359_+","TMTC2",""
"chr12_83250789_83251359_+","TMTC2",""
"chr12_83250789_83290425_+","TMTC2",""
"chr12_83289597_83324324_+","TMTC2",""
"chr12_83358803_83379825_-","",""
"chr12_88898936_88939642_-","KITLG",""
"chr12_89853415_89866052_+","",""
"chr12_93192668_93196510_-","EEA1",""
"chr12_93192668_93202932_-","EEA1",""
"chr12_93192668_93205210_+","",""
"chr12_93206756_93246801_-","EEA1",""
"chr12_93219942_93246801_-","EEA1",""
"chr12_93221688_93246801_-","EEA1",""
"chr12_93226288_93246801_+","",""
"chr12_94562929_94580249_+","PLXNC1",""
"chr12_94761570_94772818_-","CCDC41",""
"chr12_94794626_94806367_+","",""
"chr12_95602619_95605043_+","",""
"chr12_95650326_95690034_-","CBX3P5",""
"chr12_95681440_95690034_-","",""
"chr12_95879655_95897937_+","METAP2",""
"chr12_95887832_95897937_+","METAP2",""
"chr12_97015368_97038186_+","C12orf55",""
"chr12_97157929_97222866_+","C12orf55",""
"chr12_97178495_97222866_-","",""
"chr12_97886239_97924637_+","RMST",""
"chr12_97886239_97954476_+","RMST",""
"chr12_97886239_97954825_+","RMST",""
"chr12_97924433_97954825_+","RMST",""
"chr12_99042097_99043462_-","",""
"chr12_99145133_99194903_-","ANKS1B",""
"chr12_99145133_99225914_+","RP11-90E9.1",""
"chr12_99166820_99194903_+","RP11-90E9.1",""
"chr12_99166820_99225914_+","RP11-90E9.1",""
"chr12_99192712_99225914_+","",""
"chr12_993287_998389_+","WNK1",""
"chr12_99638120_99898419_+","",""
"chr13_100191700_100204580_-","",""
"chr13_100909849_100925600_-","",""
"chr13_100909849_100962162_-","",""
"chr13_100909849_101020828_-","",""
"chr13_100909849_101077985_+","PCCA",""
"chr13_100909849_101101559_-","",""
"chr13_100953714_101101559_+","PCCA",""
"chr13_103459496_103486902_-","",""
"chr13_103748720_103750913_+","",""
"chr13_107144759_107165160_-","EFNB2",""
"chr13_107164877_107165160_+","",""
"chr13_107209396_107212005_-","ARGLU1",""
"chr13_108118363_108119598_+","",""
"chr13_108118363_108119652_+","",""
"chr13_109321405_109321674_+","",""
"chr13_110076476_110076603_-","",""
"chr13_110076547_110076644_-","",""
"chr13_110076547_110076660_-","",""
"chr13_112742360_112752788_-","",""
"chr13_114149817_114188555_+","TMCO3",""
"chr13_115086585_115091808_-","",""
"chr13_20346382_20409829_+","",""
"chr13_20409617_20413125_-","ZMYM5",""
"chr13_20425495_20426330_+","",""
"chr13_20439611_20527278_-","AL591925.1",""
"chr13_20439611_20530751_-","AL591925.1",""
"chr13_20439611_20530980_-","AL591925.1",""
"chr13_20567203_20568059_+","ZMYM2",""
"chr13_20567203_20580726_+","ZMYM2",""
"chr13_20567203_20601458_+","ZMYM2",""
"chr13_20576990_20580726_+","ZMYM2",""
"chr13_20600752_20633702_-","",""
"chr13_20600752_20637111_+","ZMYM2",""
"chr13_20625573_20641530_+","ZMYM2",""
"chr13_20632715_20641530_+","ZMYM2",""
"chr13_20635193_20641530_+","ZMYM2",""
"chr13_20635251_20637111_+","ZMYM2",""
"chr13_21228015_21245178_+","IFT88",""
"chr13_21732061_21742538_-","SKA3",""
"chr13_21732061_21746820_-","SKA3",""
"chr13_21734041_21742538_-","SKA3",""
"chr13_21735929_21742538_+","",""
"chr13_21735929_21746820_-","SKA3",""
"chr13_21742127_21742538_-","SKA3",""
"chr13_21742127_21746820_-","SKA3",""
"chr13_21955573_21965993_+","",""
"chr13_21955573_21975824_-","ZDHHC20",""
"chr13_21955573_21995303_-","ZDHHC20",""
"chr13_21976936_22028709_-","ZDHHC20",""
"chr13_23927924_23945304_-","SACS",""
"chr13_25463454_25487229_+","",""
"chr13_25466781_25487229_-","CENPJ",""
"chr13_25473557_25487229_+","",""
"chr13_25478064_25487229_+","",""
"chr13_26974590_26975761_+","CDK8",""
"chr13_27781432_27782187_-","",""
"chr13_28748409_28752072_-","",""
"chr13_28748409_28771483_-","",""
"chr13_28830429_28835595_+","PAN3",""
"chr13_28830429_28845003_+","PAN3",""
"chr13_28830429_28855516_-","",""
"chr13_29598594_29608262_-","",""
"chr13_30782714_30857928_-","KATNAL1",""
"chr13_30801549_30857928_+","RNU6-64",""
"chr13_31526797_31543183_-","",""
"chr13_31712544_31715342_-","HSPH1",""
"chr13_32835753_32841496_-","",""
"chr13_33016525_33095586_+","ATP8A2P2",""
"chr13_33091994_33101669_-","N4BP2L2",""
"chr13_33306238_33309467_+","PDS5B",""
"chr13_33306238_33320238_+","PDS5B",""
"chr13_33327470_33334858_-","",""
"chr13_35615070_35619538_+","NBEA",""
"chr13_35615070_35633000_+","NBEA",""
"chr13_35615070_35644989_+","NBEA",""
"chr13_35770001_35785316_+","NBEA",""
"chr13_35770001_35806756_+","NBEA",""
"chr13_35782837_35785316_-","",""
"chr13_36379836_36382457_-","DCLK1",""
"chr13_36379836_36410278_+","",""
"chr13_36396866_36410278_-","DCLK1",""
"chr13_36396866_36413313_+","",""
"chr13_40268771_40301685_-","",""
"chr13_40293373_40301685_+","COG6",""
"chr13_41826781_41835011_+","",""
"chr13_41826781_41835051_-","MTRF1",""
"chr13_41890982_41894960_+","NAA16",""
"chr13_41890982_41910892_+","NAA16",""
"chr13_41892942_41902979_-","",""
"chr13_41892942_41905505_+","NAA16",""
"chr13_41892942_41910892_+","NAA16",""
"chr13_42335264_42407667_-","VWA8",""
"chr13_42352121_42393522_-","VWA8",""
"chr13_42352121_42407667_+","Metazoa_SRP",""
"chr13_42439872_42461497_+","",""
"chr13_42439872_42465723_-","VWA8",""
"chr13_42869831_42882745_+","AKAP11",""
"chr13_43798189_43843713_-","ENOX1",""
"chr13_45578440_45589731_-","",""
"chr13_45578440_45594563_-","",""
"chr13_46090278_46104915_-","",""
"chr13_46549418_46563232_+","",""
"chr13_46549418_46619648_-","ZC3H13",""
"chr13_46559432_46594692_-","ZC3H13",""
"chr13_46562922_46594692_+","",""
"chr13_46577274_46594692_+","",""
"chr13_46577274_46619648_-","ZC3H13",""
"chr13_46584483_46594692_+","",""
"chr13_48651289_48660588_-","MED4",""
"chr13_48651289_48664554_-","MED4",""
"chr13_48827944_48835457_-","",""
"chr13_48830313_48832372_+","ITM2B",""
"chr13_49649425_49720071_-","",""
"chr13_49719914_49749677_-","",""
"chr13_49741380_49749677_+","FNDC3A",""
"chr13_49742749_49752790_-","",""
"chr13_49771013_49772710_-","",""
"chr13_51941941_51953708_-","INTS6",""
"chr13_52971367_52976816_+","RNY4P24",""
"chr13_52992127_53001354_-","VPS36",""
"chr13_53035034_53039600_-","",""
"chr13_53196124_53211581_-","",""
"chr13_61013822_61041513_-","AL354764.1",""
"chr13_61013822_61060082_-","AL354764.1",""
"chr13_61013822_61068709_-","AL354764.1",""
"chr13_61013822_61084889_+","TDRD3",""
"chr13_61013822_61109367_-","AL354764.1",""
"chr13_61018817_61068709_+","TDRD3",""
"chr13_61018817_61084889_+","TDRD3",""
"chr13_61041372_61060082_+","TDRD3",""
"chr13_61057909_61109367_+","TDRD3",""
"chr13_72131156_72147144_-","DACH1",""
"chr13_72131156_72147705_+","",""
"chr13_72131156_72256042_-","DACH1",""
"chr13_73342923_73351631_-","DIS3",""
"chr13_73347822_73352518_+","",""
"chr13_73428195_73514072_+","PIBF1",""
"chr13_74339075_74420510_-","KLF12",""
"chr13_74387289_74420510_+","",""
"chr13_74387289_74518207_-","KLF12",""
"chr13_74387289_74569190_-","KLF12",""
"chr13_74419964_74420510_-","KLF12",""
"chr13_77589544_77595996_-","FBXL3",""
"chr13_77655562_77661768_-","MYCBP2",""
"chr13_77779391_77818086_+","",""
"chr13_77791975_77818086_+","",""
"chr13_77798586_77818086_+","",""
"chr13_77817194_77862511_+","",""
"chr13_77817194_77870809_+","",""
"chr13_77825286_77862511_+","",""
"chr13_77825286_77870809_-","MYCBP2",""
"chr13_77831806_77870809_-","MYCBP2",""
"chr13_77852893_77870809_-","MYCBP2",""
"chr13_78293667_78293806_-","",""
"chr13_78293667_78320990_+","SLAIN1",""
"chr13_78293667_78327493_+","SLAIN1",""
"chr13_78318418_78320990_-","",""
"chr13_79209245_79219132_+","",""
"chr13_79896484_79953042_+","",""
"chr13_79908479_79953042_-","RBM26",""
"chr13_79915258_79918929_+","",""
"chr13_79915258_79953042_-","RBM26",""
"chr13_79928574_79953042_-","RBM26",""
"chr13_79932409_79946065_+","",""
"chr13_79932409_79953042_-","RBM26",""
"chr13_79939713_79953042_-","RBM26",""
"chr13_79942865_79946065_+","",""
"chr13_79942865_79953042_-","RBM26",""
"chr13_79945080_79946065_-","RBM26",""
"chr13_79951559_79979938_+","",""
"chr13_96409898_96416207_+","DNAJC3",""
"chr13_96409898_96443630_+","DNAJC3",""
"chr13_96485181_96489456_-","UGGT2",""
"chr13_96622366_96651561_+","",""
"chr13_99056126_99064288_-","",""
"chr13_99890681_99896878_-","",""
"chr14_102348498_102376027_+","PPP2R5C",""
"chr14_102356574_102376027_-","",""
"chr14_102359337_102376027_+","PPP2R5C",""
"chr14_102368056_102372866_-","",""
"chr14_102659800_102676199_+","WDR20",""
"chr14_102661275_102664184_+","WDR20",""
"chr14_102661275_102676199_+","WDR20",""
"chr14_103336522_103342862_+","TRAF3",""
"chr14_103805103_103806140_+","EIF5",""
"chr14_103865288_103871604_+","MARK3",""
"chr14_103915256_103941547_-","",""
"chr14_19004157_19004327_+","",""
"chr14_21894287_21897494_+","",""
"chr14_21971316_21972024_-","METTL3",""
"chr14_23375404_23380612_+","",""
"chr14_23378692_23380612_+","",""
"chr14_23495119_23495321_-","PSMB5",""
"chr14_30093358_30105700_-","PRKD1",""
"chr14_31380983_31425448_+","",""
"chr14_31388172_31425448_-","STRN3",""
"chr14_31404369_31425448_+","",""
"chr14_31416296_31425448_-","STRN3",""
"chr14_31581622_31583546_-","HECTD1",""
"chr14_31585442_31641328_-","HECTD1",""
"chr14_31596991_31602881_-","HECTD1",""
"chr14_31596991_31638674_+","U6",""
"chr14_31596991_31641328_-","HECTD1",""
"chr14_31602444_31641328_-","HECTD1",""
"chr14_31613317_31641328_-","HECTD1",""
"chr14_31626046_31641328_+","",""
"chr14_31795369_31817113_+","",""
"chr14_32559708_32563592_+","ARHGAP5",""
"chr14_32559708_32586493_-","",""
"chr14_33290608_33294021_-","",""
"chr14_33619516_33684793_-","",""
"chr14_33630146_33684632_+","NPAS3",""
"chr14_33630146_34029416_-","",""
"chr14_33684388_33684793_+","NPAS3",""
"chr14_35044962_35078948_-","SNX6",""
"chr14_35050767_35078948_+","",""
"chr14_35055436_35078948_+","",""
"chr14_35261981_35331528_+","",""
"chr14_36039769_36143915_-","RALGAPA1",""
"chr14_36039823_36185091_+","",""
"chr14_36064840_36097157_-","RALGAPA1",""
"chr14_36064840_36104804_+","",""
"chr14_36094567_36097157_+","",""
"chr14_36103780_36143915_+","",""
"chr14_36121011_36143915_-","RALGAPA1",""
"chr14_36121011_36194359_+","",""
"chr14_36133848_36194359_-","RALGAPA1",""
"chr14_36190894_36194359_+","",""
"chr14_36190894_36231959_-","RALGAPA1",""
"chr14_36217791_36230212_-","RALGAPA1",""
"chr14_38218144_38266152_+","TTC6",""
"chr14_39648295_39648666_+","PNN",""
"chr14_45464949_45481278_+","FAM179B",""
"chr14_45478116_45501579_+","FAM179B",""
"chr14_45478116_45523752_+","FAM179B",""
"chr14_45481178_45523752_+","FAM179B",""
"chr14_45587231_45599993_+","",""
"chr14_45639792_45658565_+","FANCM",""
"chr14_45644274_45646179_-","",""
"chr14_47389215_47504507_-","MDGA2",""
"chr14_50175877_50210523_-","",""
"chr14_50255864_50298079_-","NEMF",""
"chr14_50262509_50296144_-","NEMF",""
"chr14_50262509_50298079_+","AL627171.2",""
"chr14_50266193_50296144_+","AL627171.2",""
"chr14_50266193_50298079_-","NEMF",""
"chr14_50292585_50296144_+","AL627171.2",""
"chr14_50292585_50298079_-","NEMF",""
"chr14_50596679_50612314_+","",""
"chr14_50616726_50616948_+","",""
"chr14_50616726_50619891_-","SOS2",""
"chr14_50647290_50671127_-","SOS2",""
"chr14_50889839_50930851_-","MAP4K5",""
"chr14_50909450_50915550_-","MAP4K5",""
"chr14_50929383_50952912_+","",""
"chr14_51107468_51111732_+","",""
"chr14_51202234_51211083_+","",""
"chr14_52905922_52957723_+","",""
"chr14_52922042_52957723_+","",""
"chr14_52977958_53011089_-","TXNDC16",""
"chr14_53003437_53011089_+","",""
"chr14_55168780_55169298_-","",""
"chr14_55168780_55218255_-","",""
"chr14_55448258_55467710_-","WDHD1",""
"chr14_55448258_55468903_+","",""
"chr14_56078737_56086030_-","",""
"chr14_56746394_56757174_+","PELI2",""
"chr14_57696452_57714430_-","EXOC5",""
"chr14_57698224_57711077_-","EXOC5",""
"chr14_58598230_58606132_+","",""
"chr14_58785260_58796887_-","",""
"chr14_59730159_59758024_+","DAAM1",""
"chr14_60069783_60076950_-","RTN1",""
"chr14_60574304_60600766_+","PCNXL4",""
"chr14_60582437_60592541_+","PCNXL4",""
"chr14_61262935_61278845_+","MNAT1",""
"chr14_61262935_61285565_+","MNAT1",""
"chr14_61262935_61315767_+","MNAT1",""
"chr14_61262935_61346553_-","",""
"chr14_61497163_61512885_+","SLC38A6",""
"chr14_62187100_62207906_-","",""
"chr14_62188227_62207906_-","",""
"chr14_62207223_62207906_-","",""
"chr14_62207223_62211531_+","HIF1A",""
"chr14_63842759_63856449_+","",""
"chr14_64465632_64483349_-","",""
"chr14_64465632_64489581_-","",""
"chr14_64988205_64990120_+","ZBTB1",""
"chr14_65896934_65922436_+","FUT8",""
"chr14_65898755_65922436_+","FUT8",""
"chr14_66028055_66096324_+","FUT8",""
"chr14_66082696_66096324_-","",""
"chr14_66188493_66200099_+","FUT8",""
"chr14_66188493_66210193_+","FUT8",""
"chr14_67555700_67589094_+","GPHN",""
"chr14_67736418_67770316_-","ATP6V1D",""
"chr14_68228083_68229536_-","ZFYVE26",""
"chr14_70633356_70635201_-","SLC8A3",""
"chr14_71215546_71216798_-","MAP3K9",""
"chr14_71476351_71502874_+","PCNX",""
"chr14_71880665_71996087_-","",""
"chr14_72117052_72128184_+","SIPA1L1",""
"chr14_72125050_72152348_-","",""
"chr14_73569958_73572775_-","",""
"chr14_73570044_73572993_-","",""
"chr14_73572567_73581041_-","",""
"chr14_73614503_73614814_-","",""
"chr14_73614503_73640415_+","PSEN1",""
"chr14_74121550_74156218_+","DNAL1",""
"chr14_75245150_75249028_+","YLPM1",""
"chr14_75247108_75249028_+","YLPM1",""
"chr14_75247108_75269379_+","YLPM1",""
"chr14_75264283_75269379_+","YLPM1",""
"chr14_75276083_75277123_+","YLPM1",""
"chr14_75276083_75285017_+","YLPM1",""
"chr14_75513079_75516421_-","MLH3",""
"chr14_76173361_76187046_+","TTLL5",""
"chr14_76173361_76201632_+","TTLL5",""
"chr14_76248830_76249873_+","TTLL5",""
"chr14_78857544_78858593_+","",""
"chr14_80130121_80164280_-","RP11-242P2.1",""
"chr14_80944597_80997230_-","CEP128",""
"chr14_80963812_80997230_-","CEP128",""
"chr14_81209419_81244390_-","CEP128",""
"chr14_81209419_81297638_+","RP11-757H14.2",""
"chr14_81209419_81304622_-","CEP128",""
"chr14_81297487_81307112_-","CEP128",""
"chr14_81297487_81372425_-","CEP128",""
"chr14_88881549_88904247_+","SPATA7",""
"chr14_88883055_88899556_+","SPATA7",""
"chr14_88883055_88904247_+","SPATA7",""
"chr14_89148234_89168976_+","",""
"chr14_89192885_89221015_-","EML5",""
"chr14_90437519_90451554_+","TDP1",""
"chr14_91339976_91372643_+","",""
"chr14_91937181_91957146_-","SMEK1",""
"chr14_91947920_91952074_-","SMEK1",""
"chr14_91947920_91957146_+","",""
"chr14_92480559_92491764_-","TRIP11",""
"chr14_92480559_92499597_+","RP11-529H20.3",""
"chr14_92484026_92499597_-","TRIP11",""
"chr14_92487900_92499597_-","TRIP11",""
"chr14_93760204_93762503_+","",""
"chr14_93933044_93954101_+","UNC79",""
"chr14_93934017_93954101_+","UNC79",""
"chr14_93934017_93963632_+","UNC79",""
"chr14_97022184_97022750_+","PAPOLA",""
"chr14_97299804_97327072_+","VRK1",""
"chr14_97299804_97342457_-","",""
"chr14_99924616_99925522_-","SETD3",""
"chr14_99924616_99932150_+","",""
"chr15_102241289_102255166_-","TARSL2",""
"chr15_25284858_25287662_+","SNORD109A",""
"chr15_25599500_25620910_-","UBE3A",""
"chr15_25599500_25657118_-","UBE3A",""
"chr15_25599500_25660989_+","SNHG14",""
"chr15_25650608_25657118_-","UBE3A",""
"chr15_30000763_30003204_-","TJP1",""
"chr15_30033535_30064369_-","TJP1",""
"chr15_30033535_30065560_+","",""
"chr15_30053342_30065560_-","TJP1",""
"chr15_30053342_30092905_+","",""
"chr15_30058469_30064369_+","",""
"chr15_30058469_30065560_-","TJP1",""
"chr15_30058469_30092905_+","",""
"chr15_32786219_32825569_+","",""
"chr15_32819014_32825569_-","RP11-632K20.7",""
"chr15_33149216_33384404_-","FMN1",""
"chr15_35152243_35159810_+","",""
"chr15_35182416_35189906_-","AQR",""
"chr15_35192823_35224635_+","",""
"chr15_35219236_35231014_-","AQR",""
"chr15_37241859_37242205_-","",""
"chr15_40005645_40034101_-","FSIP1",""
"chr15_41373218_41379880_+","",""
"chr15_41377567_41379880_+","",""
"chr15_41648237_41663882_-","",""
"chr15_41648237_41668026_-","",""
"chr15_41648237_41669502_-","",""
"chr15_41730519_41762590_-","U6",""
"chr15_41767723_41769713_+","RTF1",""
"chr15_41961026_41962156_+","MGA",""
"chr15_41988273_41989221_+","MGA",""
"chr15_41988273_41991357_+","MGA",""
"chr15_42040835_42046765_+","MGA",""
"chr15_42851537_42856055_-","",""
"chr15_43250211_43252899_-","UBR1",""
"chr15_43313473_43347097_-","UBR1",""
"chr15_43627894_43641243_-","",""
"chr15_43733724_43762264_+","",""
"chr15_43762056_43769957_+","",""
"chr15_44048847_44055404_-","",""
"chr15_44101953_44109646_+","",""
"chr15_44615163_44630515_-","",""
"chr15_44620883_44630515_+","CASC4",""
"chr15_44620883_44631679_+","CASC4",""
"chr15_44624186_44630515_-","",""
"chr15_44789225_44796048_-","",""
"chr15_44791925_44796048_-","",""
"chr15_44843074_44843720_-","",""
"chr15_44843074_44846865_+","EIF3J",""
"chr15_44884529_44889141_+","",""
"chr15_44892665_44952814_-","SPG11",""
"chr15_47094456_47116649_+","RP11-627D16.1",""
"chr15_49319562_49329966_+","",""
"chr15_49327531_49329966_-","SECISBP2L",""
"chr15_50592986_50601995_-","GABPB1",""
"chr15_50763830_50776558_-","",""
"chr15_50875286_50884823_-","TRPM7",""
"chr15_50878589_50884823_-","TRPM7",""
"chr15_50923614_50941082_-","TRPM7",""
"chr15_50923614_50955243_-","TRPM7",""
"chr15_50935537_50955243_-","TRPM7",""
"chr15_51743842_51745838_-","DMXL2",""
"chr15_51748263_51757073_-","DMXL2",""
"chr15_51799331_51839605_-","DMXL2",""
"chr15_52103991_52104343_-","",""
"chr15_52252901_52258569_+","",""
"chr15_52718027_52725482_+","",""
"chr15_52876942_52885933_-","FAM214A",""
"chr15_52876942_52893362_+","RP11-23N2.4",""
"chr15_54304845_54308083_+","UNC13C",""
"chr15_55834608_55835441_+","",""
"chr15_55835782_55837423_-","PYGO1",""
"chr15_56434976_56436681_-","RFX7",""
"chr15_56676150_56704634_+","TEX9",""
"chr15_56680670_56687032_+","TEX9",""
"chr15_56680670_56704634_+","TEX9",""
"chr15_56958593_56971019_+","",""
"chr15_57523350_57526305_-","",""
"chr15_57743698_57754090_+","CGNL1",""
"chr15_59175825_59186781_+","AC025918.2",""
"chr15_59179174_59179739_-","SLTM",""
"chr15_59189314_59193486_-","SLTM",""
"chr15_59204762_59213783_-","SLTM",""
"chr15_59373135_59373483_+","RNF111",""
"chr15_59373135_59381958_+","RNF111",""
"chr15_59964836_59972507_-","BNIP2",""
"chr15_62221700_62223458_-","VPS13C",""
"chr15_62299507_62306191_-","VPS13C",""
"chr15_62315610_62327251_+","",""
"chr15_63821213_63855207_+","USP3",""
"chr15_63824846_63850387_+","USP3",""
"chr15_63824846_63852169_-","RP11-265M18.2",""
"chr15_63824846_63855207_+","USP3",""
"chr15_63824846_63866602_+","USP3",""
"chr15_63845914_63866602_-","RP11-265M18.2",""
"chr15_63988323_64008672_-","HERC1",""
"chr15_64004974_64011096_-","HERC1",""
"chr15_64046704_64048947_-","HERC1",""
"chr15_64495281_64497148_+","",""
"chr15_64495281_64508912_+","",""
"chr15_64496640_64508912_+","",""
"chr15_64791492_64792365_-","",""
"chr15_64966115_64970681_+","ZNF609",""
"chr15_65266940_65275931_+","",""
"chr15_65743337_65772737_+","",""
"chr15_65756099_65772737_+","",""
"chr15_65771218_65772737_+","",""
"chr15_65959787_65962526_+","",""
"chr15_65992882_65994228_+","",""
"chr15_66007816_66044966_+","RAB11A",""
"chr15_66007816_66048810_+","RAB11A",""
"chr15_66007816_66053776_+","RAB11A",""
"chr15_66015186_66048810_-","DENND4A",""
"chr15_66021410_66048810_+","RAB11A",""
"chr15_66044717_66053776_-","DENND4A",""
"chr15_66824585_66839043_+","ZWILCH",""
"chr15_66828271_66839043_+","ZWILCH",""
"chr15_67524152_67529158_-","AAGAB",""
"chr15_68061940_68065090_+","MAP2K5",""
"chr15_68434284_68439038_+","PIAS1",""
"chr15_68434284_68446033_-","",""
"chr15_68434284_68457142_+","PIAS1",""
"chr15_68434284_68466230_+","PIAS1",""
"chr15_68434284_68468992_+","PIAS1",""
"chr15_68438154_68457142_+","PIAS1",""
"chr15_68466070_68473692_+","PIAS1",""
"chr15_71211389_71276596_-","",""
"chr15_72208711_72231268_-","MYO9A",""
"chr15_72300167_72320134_+","",""
"chr15_72338065_72338975_-","MYO9A",""
"chr15_72810408_72848248_+","ARIH1",""
"chr15_72810408_72864506_+","ARIH1",""
"chr15_72837161_72864506_+","ARIH1",""
"chr15_75693071_75705386_+","",""
"chr15_75693071_75706652_-","SIN3A",""
"chr15_75694193_75705386_+","",""
"chr15_75699396_75705386_-","SIN3A",""
"chr15_75699396_75706652_+","",""
"chr15_75702177_75705386_+","",""
"chr15_75703833_75705386_-","SIN3A",""
"chr15_75703833_75706652_-","SIN3A",""
"chr15_75897491_75913397_-","SNUPN",""
"chr15_76146727_76175765_+","UBE2Q2",""
"chr15_76152219_76165909_+","UBE2Q2",""
"chr15_76566753_76588078_-","ETFA",""
"chr15_76957994_77046289_-","SCAPER",""
"chr15_76957994_77057413_+","7SK",""
"chr15_76957994_77059429_-","SCAPER",""
"chr15_76994099_77025725_+","",""
"chr15_77020936_77046289_-","SCAPER",""
"chr15_77020936_77057979_-","SCAPER",""
"chr15_77544709_77578846_+","RP11-741G21.1",""
"chr15_77576225_77578846_-","PEAK1",""
"chr15_77577300_77578846_-","PEAK1",""
"chr15_80390758_80415142_-","",""
"chr15_80412670_80415142_-","",""
"chr15_82218014_82269259_-","RP11-276M12.1",""
"chr15_82430999_82444764_-","EFTUD1",""
"chr15_83819967_83826793_-","HDGFRP3",""
"chr15_83819967_83832827_+","",""
"chr15_84228005_84257523_+","SH3GL3",""
"chr15_85081763_85098301_+","",""
"chr15_85657104_85664245_+","PDE8A",""
"chr15_86207794_86236682_-","RP11-815J21.4",""
"chr15_86207794_86251317_-","RP11-815J21.4",""
"chr15_90760671_90764997_+","SEMA4B",""
"chr15_90814922_90815254_-","",""
"chr15_90991805_90999547_+","IQGAP1",""
"chr15_91162973_91172764_-","RP11-387D10.2",""
"chr15_93467551_93482948_+","CHD2",""
"chr15_93467551_93492306_-","",""
"chr15_93467551_93498742_-","",""
"chr15_93467551_93499879_+","CHD2",""
"chr15_93470474_93518180_+","CHD2",""
"chr15_93480748_93499879_-","",""
"chr15_93480748_93518180_+","CHD2",""
"chr15_93485052_93489446_-","",""
"chr15_93489051_93510743_-","",""
"chr15_93496587_93499879_-","",""
"chr15_93521378_93552553_+","CHD2",""
"chr15_93521464_93528903_+","CHD2",""
"chr15_93521464_93552553_+","CHD2",""
"chr15_93540187_93541851_-","",""
"chr15_93540187_93558139_-","",""
"chr15_93543742_93545525_-","",""
"chr15_93543742_93552553_+","CHD2",""
"chr15_93543742_93555658_+","CHD2",""
"chr15_93543742_93555674_-","",""
"chr15_93543742_93558139_+","CHD2",""
"chr15_93547847_93558139_+","CHD2",""
"chr15_93552375_93563488_+","CHD2",""
"chr15_99758793_99785715_-","TTC23",""
"chr16_11063018_11076848_+","CLEC16A",""
"chr16_11214472_11220003_-","",""
"chr16_11857334_11868869_+","",""
